  1.94000E+01   3.57456E-04  -3.81144E-03
  1.96000E+01   3.61422E-04  -3.81034E-03
  1.98000E+01   3.65369E-04  -3.80926E-03
  2.00000E+01   3.69298E-04  -3.80820E-03
  2.02000E+01   3.73211E-04  -3.80717E-03
  2.04000E+01   3.77108E-04  -3.80615E-03
  2.06000E+01   3.80991E-04  -3.80515E-03
  2.08000E+01   3.84861E-04  -3.80416E-03
  2.10000E+01   3.88719E-04  -3.80319E-03
  2.12000E+01   3.92564E-04  -3.80223E-03
  2.14000E+01   3.96400E-04  -3.80129E-03
  2.16000E+01   4.00225E-04  -3.80035E-03
  2.18000E+01   4.04040E-04  -3.79943E-03
  2.20000E+01   4.07847E-04  -3.79851E-03
  2.22000E+01   4.11645E-04  -3.79760E-03
  2.24000E+01   4.15436E-04  -3.79670E-03
  2.26000E+01   4.19219E-04  -3.79581E-03
  2.28000E+01   4.22995E-04  -3.79492E-03
  2.30000E+01   4.26764E-04  -3.79404E-03
  2.32000E+01   4.30527E-04  -3.79316E-03
  2.34000E+01   4.34284E-04  -3.79229E-03
  2.36000E+01   4.38035E-04  -3.79142E-03
  2.38000E+01   4.41781E-04  -3.79056E-03
  2.40000E+01   4.45522E-04  -3.78969E-03
  2.42000E+01   4.49258E-04  -3.78883E-03
  2.44000E+01   4.52989E-04  -3.78798E-03
  2.46000E+01   4.56716E-04  -3.78712E-03
  2.48000E+01   4.60438E-04  -3.78626E-03
  2.50000E+01   4.64156E-04  -3.78541E-03
  2.52000E+01   4.67871E-04  -3.78455E-03
  2.54000E+01   4.71581E-04  -3.78370E-03
  2.56000E+01   4.75288E-04  -3.78285E-03
  2.58000E+01   4.78991E-04  -3.78199E-03
  2.60000E+01   4.82690E-04  -3.78114E-03
  2.62000E+01   4.86386E-04  -3.78028E-03
  2.64000E+01   4.90079E-04  -3.77942E-03
  2.66000E+01   4.93769E-04  -3.77857E-03
  2.68000E+01   4.97456E-04  -3.77771E-03
  2.70000E+01   5.01139E-04  -3.77685E-03
  2.72000E+01   5.04820E-04  -3.77598E-03
  2.74000E+01   5.08498E-04  -3.77512E-03
  2.76000E+01   5.12173E-04  -3.77425E-03
  2.78000E+01   5.15845E-04  -3.77338E-03
  2.80000E+01   5.19515E-04  -3.77251E-03
  2.82000E+01   5.23182E-04  -3.77164E-03
  2.84000E+01   5.26846E-04  -3.77076E-03
  2.86000E+01   5.30508E-04  -3.76988E-03
  2.88000E+01   5.34168E-04  -3.76900E-03
  2.90000E+01   5.37825E-04  -3.76811E-03
  2.92000E+01   5.41479E-04  -3.76723E-03
  2.94000E+01   5.45131E-04  -3.76633E-03
  2.96000E+01   5.48781E-04  -3.76544E-03
  2.98000E+01   5.52429E-04  -3.76454E-03
  3.00000E+01   5.56074E-04  -3.76364E-03
